date_tweeted,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id,reply_time
2017-09-20 06:39:01-07:00,alecors,2017-09-20 06:39:01-07:00,Wednesday,594,1588,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910498534947921924,0.0
2017-09-20 06:38:50-07:00,alecors,2017-09-20 06:38:50-07:00,Wednesday,594,1588,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910498486402953216,0.0
2017-09-20 06:38:47-07:00,Sweet_Colors_,2017-09-20 06:38:47-07:00,Wednesday,277,221,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910498475204255744,0.0
2017-09-20 06:38:06-07:00,tynjarlos,2017-09-20 06:38:06-07:00,Wednesday,355,677,6,910498075034169344,@AirbnbHelp I have replied to it. 😀,910498301958438912,0.0
2017-09-20 06:37:22-07:00,FerPenaloza,2017-09-20 06:37:22-07:00,Wednesday,737,236,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910498118902231040,0.0
2017-09-20 06:37:16-07:00,danielamorozco,2017-09-20 06:37:16-07:00,Wednesday,341,270,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910498092247482368,0.0
2017-09-20 06:37:08-07:00,Azurland,2017-09-20 06:37:08-07:00,Wednesday,174,292,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910498059213185026,0.0
2017-09-20 06:36:03-07:00,ZizouZamora,2017-09-20 06:36:03-07:00,Wednesday,429,746,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910497785866215426,0.0
2017-09-20 06:36:01-07:00,piwitis,2017-09-20 06:36:01-07:00,Wednesday,451,743,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910497779373326336,0.0
2017-09-20 06:35:02-07:00,MHurson,2017-09-20 06:35:02-07:00,Wednesday,1086,887,6,910496589600444417,@AirbnbHelp Thanks for your quick reply. Will do!,910497531632766977,0.0
2017-09-20 06:34:38-07:00,abeja1405,2017-09-20 06:34:38-07:00,Wednesday,114,111,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910497432877879296,0.0
2017-09-20 06:34:06-07:00,fotoculta11,2017-09-20 06:34:06-07:00,Wednesday,223,943,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910497297502437377,0.0
2017-09-20 06:34:06-07:00,tynjarlos,2017-09-20 06:34:06-07:00,Wednesday,355,677,6,,@AirbnbHelp Hi! I sent a DM. Please check and hoping you can help with this.,910497296621592576,3.08333333333
2017-09-20 06:34:02-07:00,midtownchica,2017-09-20 06:34:02-07:00,Wednesday,3584,2795,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910497281241227264,0.0
2017-09-20 06:33:58-07:00,fotoculta11,2017-09-20 06:33:58-07:00,Wednesday,223,943,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910497262538813446,0.0
2017-09-20 06:33:52-07:00,midtownchica,2017-09-20 06:33:52-07:00,Wednesday,3584,2795,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910497239914737665,0.0
2017-09-20 06:33:32-07:00,PameVls,2017-09-20 06:33:32-07:00,Wednesday,953,436,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910497155256868864,0.0
2017-09-20 06:33:01-07:00,jluisbriones,2017-09-20 06:33:01-07:00,Wednesday,247,1132,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910497025413734400,0.0
2017-09-20 06:32:48-07:00,jluisbriones,2017-09-20 06:32:48-07:00,Wednesday,247,1132,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910496971382595584,0.0
2017-09-20 06:32:20-07:00,leilasuwwan,2017-09-20 06:32:20-07:00,Wednesday,1945,352,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910496850800766976,0.0
2017-09-20 06:32:17-07:00,leilasuwwan,2017-09-20 06:32:17-07:00,Wednesday,1945,352,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910496840553988096,0.0
2017-09-20 06:31:15-07:00,oropezaus,2017-09-20 06:31:15-07:00,Wednesday,313,255,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910496580637122561,0.0
2017-09-20 06:30:59-07:00,helloimyisus,2017-09-20 06:30:59-07:00,Wednesday,279,1008,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910496514660737025,0.0
2017-09-20 06:30:41-07:00,JeanineMar,2017-09-20 06:30:41-07:00,Wednesday,1126,780,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910496436545916928,0.0
2017-09-20 06:28:04-07:00,ogascencio,2017-09-20 06:28:04-07:00,Wednesday,142,418,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910495780330364929,0.0
2017-09-20 06:28:03-07:00,MHurson,2017-09-20 06:28:03-07:00,Wednesday,1086,887,6,,@AirbnbHelp whom do i get in touch with in regards to a missing referral host payment i am owed?,910495776245248003,3.23333333333
2017-09-20 06:26:58-07:00,Alejahndromono,2017-09-20 06:26:58-07:00,Wednesday,91,273,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910495500335325184,0.0
2017-09-20 06:26:16-07:00,chey1979,2017-09-20 06:26:16-07:00,Wednesday,160,227,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910495324736598016,0.0
2017-09-20 06:25:00-07:00,julietaa_uhiou,2017-09-20 06:25:00-07:00,Wednesday,184,169,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910495005378093056,0.0
2017-09-20 06:24:48-07:00,gabsalcan,2017-09-20 06:24:48-07:00,Wednesday,103,141,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910494956325715968,0.0
2017-09-20 06:23:33-07:00,iriisbt,2017-09-20 06:23:33-07:00,Wednesday,207,217,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910494642054893568,0.0
2017-09-20 06:21:28-07:00,GabhoEspinosa,2017-09-20 06:21:28-07:00,Wednesday,1005,1347,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910494117129605120,0.0
2017-09-20 06:21:10-07:00,gayMeetsLife,2017-09-20 06:21:10-07:00,Wednesday,167,124,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910494041942274049,0.0
2017-09-20 06:21:05-07:00,gayMeetsLife,2017-09-20 06:21:05-07:00,Wednesday,167,124,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910494021696462848,0.0
2017-09-20 06:20:35-07:00,karengutieerrez,2017-09-20 06:20:35-07:00,Wednesday,157,117,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910493897448501248,0.0
2017-09-20 06:19:54-07:00,nahumarmas,2017-09-20 06:19:54-07:00,Wednesday,258,240,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910493725314265088,0.0
2017-09-20 06:19:35-07:00,LosHarris,2017-09-20 06:19:35-07:00,Wednesday,774,376,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910493642279739394,0.0
2017-09-20 06:19:28-07:00,arcad666,2017-09-20 06:19:28-07:00,Wednesday,389,234,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910493612722368512,0.0
2017-09-20 06:18:15-07:00,joannelopez,2017-09-20 06:18:15-07:00,Wednesday,1862,4173,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910493307603640320,0.0
2017-09-20 06:16:37-07:00,RizquierdoG,2017-09-20 06:16:37-07:00,Wednesday,1328,151,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910492897274863616,0.0
2017-09-20 06:15:20-07:00,caguafid,2017-09-20 06:15:20-07:00,Wednesday,739,388,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910492574112129025,0.0
2017-09-20 06:14:17-07:00,eldiego,2017-09-20 06:14:17-07:00,Wednesday,269,470,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910492310688866305,0.0
2017-09-20 06:14:02-07:00,jaghetercarole,2017-09-20 06:14:02-07:00,Wednesday,687,1599,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910492248378241024,0.0
2017-09-20 06:13:05-07:00,ErickWanKenobi,2017-09-20 06:13:05-07:00,Wednesday,384,268,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910492009273581571,0.0
2017-09-20 06:12:34-07:00,moreno_macario,2017-09-20 06:12:34-07:00,Wednesday,107,189,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910491878398730240,0.0
2017-09-20 06:12:33-07:00,aliaudnar,2017-09-20 06:12:33-07:00,Wednesday,84,159,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910491873034117120,0.0
2017-09-20 06:11:39-07:00,viry_u,2017-09-20 06:11:39-07:00,Wednesday,54,104,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910491648597024768,0.0
2017-09-20 06:10:49-07:00,HellVillarreyna,2017-09-20 06:10:49-07:00,Wednesday,403,287,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910491438504448000,0.0
2017-09-20 06:10:39-07:00,_polipolar,2017-09-20 06:10:39-07:00,Wednesday,308,261,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910491395994951681,0.0
2017-09-20 06:10:30-07:00,Marduckkurios1,2017-09-20 06:10:30-07:00,Wednesday,5,40,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910491359374565376,0.0
2017-09-20 06:07:09-07:00,SamUrzua,2017-09-20 06:07:09-07:00,Wednesday,201,617,6,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910490514511732736,0.0
2017-09-20 06:07:07-07:00,SamUrzua,2017-09-20 06:07:07-07:00,Wednesday,201,617,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910490505984720896,0.0
2017-09-20 06:03:36-07:00,Ivanesco3ro,2017-09-20 06:03:36-07:00,Wednesday,394,527,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910489622240567302,0.0
2017-09-20 06:03:35-07:00,almeja30,2017-09-20 06:03:35-07:00,Wednesday,293,858,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910489617287335936,0.0
2017-09-20 06:02:55-07:00,JoshuaLKelly,2017-09-20 06:02:55-07:00,Wednesday,84,388,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910489447979995136,0.0
2017-09-20 06:01:38-07:00,Msoledadgago,2017-09-20 06:01:38-07:00,Wednesday,101,271,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910489128583778305,0.0
2017-09-20 06:00:40-07:00,itgirlinterrupt,2017-09-20 06:00:40-07:00,Wednesday,422,256,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910488881467875328,0.0
2017-09-20 06:00:29-07:00,elweyese,2017-09-20 06:00:29-07:00,Wednesday,266,848,6,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910488837679280128,0.0
2017-09-20 05:59:23-07:00,yanyanvr,2017-09-20 05:59:23-07:00,Wednesday,356,645,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910488561543032832,0.0
2017-09-20 05:58:44-07:00,nosss21,2017-09-20 05:58:44-07:00,Wednesday,177,680,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910488397138948101,0.0
2017-09-20 05:57:38-07:00,diverdoodle,2017-09-20 05:57:38-07:00,Wednesday,147,863,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910488119471898625,0.0
2017-09-20 05:57:08-07:00,brenkeys,2017-09-20 05:57:08-07:00,Wednesday,136,293,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910487996058791936,0.0
2017-09-20 05:56:21-07:00,marikurash,2017-09-20 05:56:21-07:00,Wednesday,69,174,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910487797462683648,0.0
2017-09-20 05:56:16-07:00,josekont,2017-09-20 05:56:16-07:00,Wednesday,3600,679,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910487777019645953,0.0
2017-09-20 05:56:05-07:00,Vester_T,2017-09-20 05:56:05-07:00,Wednesday,543,1578,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910487730894733312,0.0
2017-09-20 05:55:17-07:00,Reintji,2017-09-20 05:55:17-07:00,Wednesday,154,306,5,,@AirbnbHelp Should an upcoming trip be visible in my profile when it's booked by someone else? My email/airbnb was is added to the trip,910487530629402624,17.3333333333
2017-09-20 05:54:32-07:00,mecart,2017-09-20 05:54:32-07:00,Wednesday,419,191,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910487340908404736,0.0
2017-09-20 05:53:51-07:00,SoyOsvaldoSM,2017-09-20 05:53:51-07:00,Wednesday,428,65,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910487167943663618,0.0
2017-09-20 05:53:07-07:00,CharlieBoyas,2017-09-20 05:53:07-07:00,Wednesday,909,357,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910486985260724230,0.0
2017-09-20 05:52:05-07:00,SoyFaAlexandra,2017-09-20 05:52:05-07:00,Wednesday,346,356,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910486724609847296,0.0
2017-09-20 05:51:31-07:00,karinachis,2017-09-20 05:51:31-07:00,Wednesday,388,1370,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910486579990245381,0.0
2017-09-20 05:50:09-07:00,lilamiller,2017-09-20 05:50:09-07:00,Wednesday,1160,1415,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910486236879564801,0.0
2017-09-20 05:49:16-07:00,dasalvar,2017-09-20 05:49:16-07:00,Wednesday,1021,1267,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910486014828847104,0.0
2017-09-20 05:49:09-07:00,_xony,2017-09-20 05:49:09-07:00,Wednesday,472,588,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910485986739601408,0.0
2017-09-20 05:48:45-07:00,klauzzmy,2017-09-20 05:48:45-07:00,Wednesday,516,1227,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910485886441185280,0.0
2017-09-20 05:48:12-07:00,tapitarocks,2017-09-20 05:48:12-07:00,Wednesday,241,582,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910485745659285504,0.0
2017-09-20 05:46:00-07:00,aleximenez,2017-09-20 05:46:00-07:00,Wednesday,6309,1199,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910485192053186560,0.0
2017-09-20 05:45:13-07:00,tolkiana,2017-09-20 05:45:13-07:00,Wednesday,191,319,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910484997106216960,0.0
2017-09-20 05:45:08-07:00,r201,2017-09-20 05:45:08-07:00,Wednesday,1657,886,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910484975664766977,0.0
2017-09-20 05:43:29-07:00,CatalinaGu,2017-09-20 05:43:29-07:00,Wednesday,2892,1944,5,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910484559753510912,0.0
2017-09-20 05:41:37-07:00,Jafet_Meza,2017-09-20 05:41:37-07:00,Wednesday,490,745,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910484087944617984,0.0
2017-09-20 05:41:03-07:00,wan_rui9,2017-09-20 05:41:03-07:00,Wednesday,284,277,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910483944650321920,0.0
2017-09-20 05:38:06-07:00,Pakirri32,2017-09-20 05:38:06-07:00,Wednesday,60,307,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910483202933796864,0.0
2017-09-20 05:37:17-07:00,iv4nortega,2017-09-20 05:37:17-07:00,Wednesday,483,1502,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910482999166111745,0.0
2017-09-20 05:36:55-07:00,arturojain,2017-09-20 05:36:55-07:00,Wednesday,661,350,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910482905113124864,0.0
2017-09-20 05:36:20-07:00,JaguarParachico,2017-09-20 05:36:20-07:00,Wednesday,33,106,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910482760661327872,0.0
2017-09-20 05:35:49-07:00,rubencalgar,2017-09-20 05:35:49-07:00,Wednesday,191,629,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910482631145353218,0.0
2017-09-20 05:35:28-07:00,isaacmendiola_,2017-09-20 05:35:28-07:00,Wednesday,274,640,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910482541496254464,0.0
2017-09-20 05:35:13-07:00,raqueldotnyc,2017-09-20 05:35:13-07:00,Wednesday,5809,3029,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910482478779060230,0.0
2017-09-20 05:31:29-07:00,DanieLeite_10,2017-09-20 05:31:29-07:00,Wednesday,204,86,5,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910481537090519040,0.0
2017-09-20 05:30:27-07:00,ManuelOchoa_,2017-09-20 05:30:27-07:00,Wednesday,2750,979,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910481278834634753,0.0
2017-09-20 05:30:03-07:00,Rulss,2017-09-20 05:30:03-07:00,Wednesday,492,1325,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910481176619474944,0.0
2017-09-20 05:28:56-07:00,pepegutierrezz,2017-09-20 05:28:56-07:00,Wednesday,209,377,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910480898750951424,0.0
2017-09-20 05:28:04-07:00,DavidMaldonadoC,2017-09-20 05:28:04-07:00,Wednesday,219,470,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910480679707697153,0.0
2017-09-20 05:27:59-07:00,Pattytasm,2017-09-20 05:27:59-07:00,Wednesday,489,957,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910480656664113154,0.0
2017-09-20 05:24:21-07:00,FrankyOceanView,2017-09-20 05:24:21-07:00,Wednesday,391,738,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910479745728385024,0.0
2017-09-20 05:23:33-07:00,roluro,2017-09-20 05:23:33-07:00,Wednesday,2984,1263,5,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910479542359228418,0.0
2017-09-20 05:23:28-07:00,roluro,2017-09-20 05:23:28-07:00,Wednesday,2984,1263,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910479521286983680,0.0
2017-09-20 05:22:40-07:00,nekrum,2017-09-20 05:22:40-07:00,Wednesday,117,351,5,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910479320799432704,0.0
2017-09-20 05:19:48-07:00,terrific_rod,2017-09-20 05:19:48-07:00,Wednesday,159,900,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910478597336346624,0.0
2017-09-20 05:19:13-07:00,jetorres86,2017-09-20 05:19:13-07:00,Wednesday,211,196,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910478452431581184,0.0
2017-09-20 05:15:48-07:00,fulviamorales,2017-09-20 05:15:48-07:00,Wednesday,911,643,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910477591479427073,0.0
2017-09-20 05:13:04-07:00,alfhiggam,2017-09-20 05:13:04-07:00,Wednesday,46,439,5,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910476905584902145,0.0
2017-09-20 05:09:54-07:00,Gabybecerra,2017-09-20 05:09:54-07:00,Wednesday,294,561,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910476107391967232,0.0
2017-09-20 05:08:17-07:00,TallPaulTP,2017-09-20 05:08:17-07:00,Wednesday,638,547,5,,"On the other hand, @AirbnbHelp is the worst I've ever dealt with ... how many barriers can a company hide from with their customers",910475699756032000,0.0
2017-09-20 05:03:45-07:00,AnaRDR95,2017-09-20 05:03:45-07:00,Wednesday,82,211,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910474559773564929,0.0
2017-09-20 05:02:55-07:00,rebecoy,2017-09-20 05:02:55-07:00,Wednesday,1406,1225,5,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910474348129001472,0.0
2017-09-20 04:59:09-07:00,BrendaaO,2017-09-20 04:59:09-07:00,Wednesday,83,363,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910473403005571073,0.0
2017-09-20 04:58:22-07:00,JRA_Mills,2017-09-20 04:58:22-07:00,Wednesday,611,789,4,910471878388649986,@AirbnbHelp Then it's on you to tailor a version of your site for people using other popular browsers. I'm not adop… https://t.co/DI0AK11ajk,910473203591651333,0.0
2017-09-20 04:57:13-07:00,christiebex,2017-09-20 04:57:13-07:00,Wednesday,19,63,4,910472196346322946,"@AirbnbHelp No option to ""see all facilities."" Only have the option to ""see all amenities""",910472917468815360,23.3666666667
2017-09-20 04:56:19-07:00,danibogoricin,2017-09-20 04:56:19-07:00,Wednesday,3338,2550,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910472687373385729,0.0
2017-09-20 04:55:45-07:00,jorgefsb,2017-09-20 04:55:45-07:00,Wednesday,2430,2407,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910472547367448577,0.0
2017-09-20 04:53:38-07:00,gsly57,2017-09-20 04:53:38-07:00,Wednesday,149,694,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910472015114579968,0.0
2017-09-20 04:51:13-07:00,kaitklipsch,2017-09-20 04:51:13-07:00,Wednesday,127,586,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910471404935634944,0.0
2017-09-20 04:49:16-07:00,sharondigz,2017-09-20 04:49:16-07:00,Wednesday,608,992,4,910446946707496960,@AirbnbHelp Thank you. Just a bit disappointing as it would have been my first stay.,910470914235658240,26.8833333333
2017-09-20 04:48:23-07:00,TeacherIndigo,2017-09-20 04:48:23-07:00,Wednesday,421,221,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910470694693040128,0.0
2017-09-20 04:46:05-07:00,Hect,2017-09-20 04:46:05-07:00,Wednesday,365,348,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910470114834735106,0.0
2017-09-20 04:42:02-07:00,arun11kc,2017-09-20 04:42:02-07:00,Wednesday,3,7,4,,"@AirbnbHelp Hello , I couldn't make any bookings with my account - AC00524982@techmahindra.com , I couldn't communi… https://t.co/JTlgROcvNe",910469096512282625,30.6166666667
