,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id
2304,AirbnbHelp,2017-09-17 05:21:04-07:00,Sunday,50454,6005,5,909391468984520704,"@KhilenN Hi Khilen, we are so sorry to hear this. Please DM us your reservation code &amp; more info so we can locate y… https://t.co/x9MFyOxcZV",909391755765850113
2305,AirbnbHelp,2017-09-17 05:11:37-07:00,Sunday,50454,6005,5,909388568644202497,"@Koopvis Hi Marissa, we ask all guests to verify their identity. Read more here: https://t.co/8NyZV5Z9hs. Please DM… https://t.co/X69f1QdSTk",909389374529384448
2306,AirbnbHelp,2017-09-17 04:51:19-07:00,Sunday,50454,6005,4,909382306896293889,"@wangPeter4 Hi Wang, can you please DM us your email address so that we can help with your account? Thanks",909384267209289728
2307,AirbnbHelp,2017-09-17 04:46:31-07:00,Sunday,50454,6005,4,909381375857446913,@MapTrotting Can you DM us the reservation code so that we can take a look? Please let us know the change you wish to make too. Thanks!,909383059853766656
2308,AirbnbHelp,2017-09-17 04:37:23-07:00,Sunday,50454,6005,4,909379430262411264,"@MapTrotting Hi there, your travel credit should be applied automatically if you book a qualifying reservation (75… https://t.co/b9AI7DoOYs",909380759009587200
2309,AirbnbHelp,2017-09-17 04:37:17-07:00,Sunday,50454,6005,4,909379430262411264,"@MapTrotting Can you please make sure that the reservation you are booking fits this requirement? Keep us posted, we're here to help 😉 2/2",909380735248760833
2310,AirbnbHelp,2017-09-17 03:52:23-07:00,Sunday,50454,6005,3,909368323007184897,"@autoresebook Hi there, is there anything we could help you with? Please DM us your details &amp; your concern. We're s… https://t.co/bp5cq9F6EI",909369435517005826
2311,AirbnbHelp,2017-09-17 03:41:44-07:00,Sunday,50454,6005,3,909364582136926213,@kayleighpope Thanks Kayleigh. We just DM'ed you back.,909366754517843968
2312,AirbnbHelp,2017-09-17 03:22:09-07:00,Sunday,50454,6005,3,909359437118414848,"@kayleighpope Hi, Kayleigh. Thanks for tweeting us! Could you DM us your concern &amp; your email address, please? We'll urgently help!",909361827401932800
2313,AirbnbHelp,2017-09-17 03:02:36-07:00,Sunday,50454,6005,3,909354365613375488,"@AnnemarieSchamp Hi, Annemarie. Could you DM us the reservation code, please? We'll have a detailed look. Thank you!",909356906241720320
2314,AirbnbHelp,2017-09-17 02:43:52-07:00,Sunday,50454,6005,2,909349071680307200,"@KaitlynHanrahan Hi Kaitlyn, we will review this again and follow up with you as soon as we can. Thanks",909352193014321152
2315,AirbnbHelp,2017-09-17 02:26:24-07:00,Sunday,50454,6005,2,909347022624428032,"@Jonahstein You certainly have lots of ideas, please send them all to us via the feedback link above.",909347797400506370
2316,AirbnbHelp,2017-09-17 02:20:45-07:00,Sunday,50454,6005,2,909343701192888321,@Jonahstein We hear ya Jonah. We'll make sure to pass this feedback too along to our team! Don't forget to fill out… https://t.co/OliG4WvpTS,909346376005414913
2317,AirbnbHelp,2017-09-17 02:16:35-07:00,Sunday,50454,6005,2,909343377514041344,@Lmccray13 Oh no Lucy. We can help! Please DM us your email and more info. We'll follow up quickly. Thanks. https://t.co/WCQEFGIlXC,909345328465420289
2318,AirbnbHelp,2017-09-17 02:15:56-07:00,Sunday,50454,6005,2,909342690147409920,"@AngSabiNiLEI Hi, congrats on your first booking! You can earn travel credits by referring friends to sign up. Here… https://t.co/BJBjxEGw6p",909345165051080704
2319,AirbnbHelp,2017-09-17 02:01:56-07:00,Sunday,50454,6005,2,909340584757874689,"@Jonahstein Thank you for your feedback, Jonah. We'll be sure to share it with the team.",909341638723502081
2320,AirbnbHelp,2017-09-17 01:49:38-07:00,Sunday,50454,6005,1,909337724313726977,"@FreeThinkingUK Hi, thanks for updating us. We're here for you &amp; if you would still like a member of our team to fo… https://t.co/HwGbrbIUDe",909338544447135744
2321,AirbnbHelp,2017-09-17 01:25:27-07:00,Sunday,50454,6005,1,909329775948218369,"@sailormucaip Hi Army, sorry to hear that. Please DM us with the reservation code and we'll look into this immediat… https://t.co/UV6UOF0wsp",909332457819901953
2322,AirbnbHelp,2017-09-17 01:02:02-07:00,Sunday,50454,6005,1,909323548312735744,@FreeThinkingUK So sorry to hear this 😕 Can you please send us a DM with your reservation code? We'll get a case ma… https://t.co/CpxOwludGx,909326567645618182
2323,AirbnbHelp,2017-09-17 00:45:48-07:00,Sunday,50454,6005,0,909315648840392704,"@Geezusponce We're here to help you. We've asked a case manager to reach out to you, ASAP. Please delete this tweet… https://t.co/IZwfYHAXFe",909322482141802496
2324,AirbnbHelp,2017-09-17 00:16:30-07:00,Sunday,50454,6005,0,909305137633644545,@webmyc select “Other City”. We will keep your contact info and let you know as our city options grow. Hope this helps. 2/2,909315109276839936
2325,AirbnbHelp,2017-09-17 00:16:18-07:00,Sunday,50454,6005,0,909305137633644545,"@webmyc Hi, you can create an Experience here https://t.co/UXrzYV9bhw If you're outside of those cities, please sig… https://t.co/Fr73l3onZm",909315057078669312
2326,AirbnbHelp,2017-09-17 00:13:22-07:00,Sunday,50454,6005,0,909305842419109888,"@sportpsychvince Hi Vince, we're sorry you to hear about this and want to look into it. Can you DM us your email so… https://t.co/uBQr7Bdcxo",909314317757054976
2327,AirbnbHelp,2017-09-16 23:53:58-07:00,Saturday,50454,6005,23,909304526305243137,"@KennethTechBlog Hi Kenneth, We would be happy to help you here. Can you please DM more details and your email address? We standing by.",909309436795265025
2328,AirbnbHelp,2017-09-16 23:28:03-07:00,Saturday,50454,6005,23,909295478180798464,"@LaraYacamo Hi Lara, thanks for this update. Glad that you're now in the amazing care of Jill. Please DM us for anything else. Thank you!",909302916099575810
2329,AirbnbHelp,2017-09-16 23:09:09-07:00,Saturday,50454,6005,23,909289729643782144,"@yeeeopppp Hi, we see that your Case Manager has replied to you via email with regards to this issue. Please have a look. Thank you.",909298159247077376
2330,AirbnbHelp,2017-09-16 22:19:14-07:00,Saturday,50454,6005,22,909280999825010688,@atippytoe We are truly sorry to hear this and are here to help. Can you please DM your email address and reservati… https://t.co/6ifHQ21eqs,909285596715192321
2331,AirbnbHelp,2017-09-16 22:18:24-07:00,Saturday,50454,6005,22,909279899503935488,"@LaraYacamo Hi Lara, could you send us a Direct Message with the email address linked to your account so we could check further? Thanks.",909285384894509056
2332,AirbnbHelp,2017-09-16 21:53:31-07:00,Saturday,50454,6005,21,909278127502659584,"@savoryexposure Hey Broderick, we've received your DM and will follow up with you there in just a few moments. Thanks.",909279122555273216
2333,AirbnbHelp,2017-09-16 21:48:59-07:00,Saturday,50454,6005,21,909276227751387136,"@that1dood Hi there. This is something that we could be of help, urgently. Please tell us more about this via DM. W… https://t.co/VjRGFDZOBh",909277984095375360
2334,AirbnbHelp,2017-09-16 21:36:58-07:00,Saturday,50454,6005,21,909270825101959168,"@LaraYacamo Hi Lara, we want to help. Could you DM us more info and the email linked to your account so we could look into it? Thanks.",909274958047703040
2335,AirbnbHelp,2017-09-16 21:35:40-07:00,Saturday,50454,6005,21,909269777658527744,"@3_zooozo Hi there, we do not accept payments via iTunes. Here are the payment methods accepted by Airbnb:… https://t.co/cRVFuAbONY",909274633995784192
2336,AirbnbHelp,2017-09-16 21:29:21-07:00,Saturday,50454,6005,21,909269776555560960,"@Dra_Paquita Hi, we're sorry to hear that. Could you send us a DM with the reservation code? We're standing by to assist.",909273043549245440
2337,AirbnbHelp,2017-09-16 21:18:43-07:00,Saturday,50454,6005,21,909264256767475718,"@BeautyByKat08 Hi Katherine, we're here for you. We've received your DM and have responded. Thank you.",909270368099106816
2338,AirbnbHelp,2017-09-16 20:52:40-07:00,Saturday,50454,6005,20,909258131452153856,"@natiniacos Hi, Natasha. So sorry for the delay. Could you DM us your email address linked to your profile, please?… https://t.co/3HzdMfOXdI",909263812532080640
2339,AirbnbHelp,2017-09-16 20:47:51-07:00,Saturday,50454,6005,20,909257665632751616,"@Dra_Paquita Hi there, thanks for reaching out! We'd like to find out more about your concern. Could you send us a… https://t.co/pBc067izRl",909262597400285186
2340,AirbnbHelp,2017-09-16 20:44:14-07:00,Saturday,50454,6005,20,909254847769198592,"@_glnarayanan Noted on this, Lakshmi. We've updated Rebecca to give you urgent updates soon. Thank you!",909261689673183232
2341,AirbnbHelp,2017-09-16 20:06:00-07:00,Saturday,50454,6005,20,909247967722340352,"@cecilehcm Hi Cecile, could you DM us with regards to the issue so that we could assist to look into it? Thank you.  https://t.co/WCQEFGIlXC",909252066593398784
2342,AirbnbHelp,2017-09-16 19:35:34-07:00,Saturday,50454,6005,19,909243588281864193,"@BLGGB Hi there, we'd like to let you know that we're here for you! Please DM us your concern &amp; your details, we'll… https://t.co/Qo3nPf5Ca9",909244408830267392
2343,AirbnbHelp,2017-09-16 19:32:29-07:00,Saturday,50454,6005,19,909226081399529472,@mr_izaiah Thank you for your update. We're extremely glad that all is well with your family. If you need any furth… https://t.co/bZ2U7DdZy3,909243632749826049
2344,AirbnbHelp,2017-09-16 19:13:43-07:00,Saturday,50454,6005,19,909237214307082240,"@Brandi__H Hi Brandi, we want to help. Please DM us your account email and reservation code so we can follow up to assist you directly.",909238909795799040
2345,AirbnbHelp,2017-09-16 19:11:18-07:00,Saturday,50454,6005,19,909237754940203009,"@lequoctuan8899 Hi there, we recommend deleting this tweet as it contains sensitive information. We have received y… https://t.co/hnAF0lz0vV",909238300732518400
2346,AirbnbHelp,2017-09-16 19:07:22-07:00,Saturday,50454,6005,19,909235264400355328,"@CassaundraGS Hi Cassaundra, we're here for you. Could you DM us your email address so we can locate your account? https://t.co/WCQEFGIlXC",909237310390198272
2347,AirbnbHelp,2017-09-16 18:38:00-07:00,Saturday,50454,6005,18,909223392477290496,"@Fleurette_M Hi Fleurette, we have responded to your DM. Please follow up with us there. Thank you.",909229920370511874
2348,AirbnbHelp,2017-09-16 18:36:15-07:00,Saturday,50454,6005,18,909212980000075776,"@kbelle15 Hi Karen, Airbnb does not condone discrimination in any way. Please DM your email address so we can follo… https://t.co/7JJOom7UsG",909229480534781952
2349,AirbnbHelp,2017-09-16 18:32:17-07:00,Saturday,50454,6005,18,909222610512285696,@JoshLumley Airbnb relies upon honest and accurate reviews to support trust within the global community. All review… https://t.co/z9yZYLxFnC,909228482810572803
2350,AirbnbHelp,2017-09-16 18:31:55-07:00,Saturday,50454,6005,18,909226635596935168,"@afishbowl Hi there, we're here to help. Can you DM us your email address and more information? We're standing by to assist.",909228389235556352
2351,AirbnbHelp,2017-09-16 18:15:53-07:00,Saturday,50454,6005,18,909223521989136384,"@Abigail_Dankwa Hi there, we have received your DM's and will follow up shortly. Thank you for your continued patience.",909224355909001218
2352,AirbnbHelp,2017-09-16 18:08:16-07:00,Saturday,50454,6005,18,909219938862120960,"@Fleurette_M Hi Fleurette, we want to help. We've located your account but do not see any active reservations. Plea… https://t.co/MTTCwHnkwP",909222440118743040
2353,AirbnbHelp,2017-09-16 18:06:35-07:00,Saturday,50454,6005,18,909220148355174400,"@JoshLumley Hi Josh, we apologize for the confusion. We encourage honest reviews, good or bad, that follow our cont… https://t.co/QzihhwSOmg",909222013834813442
2354,AirbnbHelp,2017-09-16 16:51:07-07:00,Saturday,50454,6005,16,909202171929022464,@DanniZMeunier We're always happy to help. You can always send us a DM on Twitter @airbnbhelp or call us at +1-855-… https://t.co/foHigIF1l6,909203022873612288
2355,AirbnbHelp,2017-09-16 16:44:12-07:00,Saturday,50454,6005,16,909199710157705216,"@prettybrn_nomad Your Case Manager has emailed you, please follow up with him directly. If you do not see an email,… https://t.co/UxdPSFLTpv",909201282015137793
2356,AirbnbHelp,2017-09-16 16:38:34-07:00,Saturday,50454,6005,16,909198425710845952,"@AshishST Hi Ashish, we're sorry to hear about this experience. Can you Dm your email and more info to us… https://t.co/UwuhQ77DrS",909199866676510721
2357,AirbnbHelp,2017-09-16 16:36:06-07:00,Saturday,50454,6005,16,909197056090214405,"@prettybrn_nomad Hi, thanks for these details, though we're sorry to hear this. We've updated your case manager &amp; t… https://t.co/HMKc5dtDNZ",909199245537955841
2358,AirbnbHelp,2017-09-16 16:28:49-07:00,Saturday,50454,6005,16,909196858320400384,"@ASKendrew We're so glad we were able to help, Adam! We'll be sure to pass on your kind words to our team. We hope… https://t.co/CfpkjRiTpb",909197411381374976
2359,AirbnbHelp,2017-09-16 16:27:16-07:00,Saturday,50454,6005,16,909195962157027328,"@JeanRicher Hi Jean, due to privacy concerns, please delete your tweet because it has sensitive information and DM… https://t.co/wlf5s1gkth",909197019213950976
2360,AirbnbHelp,2017-09-16 16:26:18-07:00,Saturday,50454,6005,16,909194637948186624,@prettybrn_nomad Thank you for providing your documentation. We have updated your Case Manager to continue assisting you.,909196777361936384
2361,AirbnbHelp,2017-09-16 16:21:07-07:00,Saturday,50454,6005,16,909194516820844544,"@JeanRicher We're sorry to hear that happened, Jean. Can you please DM us your email address so we can locate your… https://t.co/2CZQ4eoTL0",909195474703454209
2362,AirbnbHelp,2017-09-16 16:15:42-07:00,Saturday,50454,6005,16,909190523826475008,@SarahBott We're here for you and your guests! Please send us a DM with more info on which experience guests and dates you need to cancel.,909194111869169664
2363,AirbnbHelp,2017-09-16 16:10:04-07:00,Saturday,50454,6005,16,909191103710035968,@choocl6888 We also encourage you to delete this tweet as it contains sensitive account information. Thank you. 2/2 https://t.co/WCQEFGIlXC,909192691866652673
2364,AirbnbHelp,2017-09-16 16:09:53-07:00,Saturday,50454,6005,16,909191103710035968,@choocl6888 Thanks so much for your help. We were able to locate your account and we'd like to follow up on this is… https://t.co/fe3GgV1P79,909192645758652416
2365,AirbnbHelp,2017-09-16 15:47:59-07:00,Saturday,50454,6005,15,909186940049805312,"@Gingergoddess7 Hi Ellie, we want to be sure we understand your question. Can you please send us a DM with more information? Thank you.",909187133730168839
2366,AirbnbHelp,2017-09-16 15:37:35-07:00,Saturday,50454,6005,15,909183805025595399,"@gracethomaslive Hi Grace, we'd like to look into this issue further. Can you please DM us your email address so we… https://t.co/tuiji3K8ZN",909184516085993472
2367,AirbnbHelp,2017-09-16 14:57:53-07:00,Saturday,50454,6005,14,909173769406574592,"@brentonwalters We're glad to hear that, Brenton! Please don't hesitate to let us know if there is anything else we… https://t.co/mxYK24Ugqj",909174525455142918
2368,AirbnbHelp,2017-09-16 14:49:35-07:00,Saturday,50454,6005,14,909171736700006400,"@brentonwalters Hi Brenton, we're sorry to hear that. Can you please DM us your email address so we can look into t… https://t.co/78LX0FaWov",909172439346753536
2369,AirbnbHelp,2017-09-16 14:38:43-07:00,Saturday,50454,6005,14,909169102878576640,"@prettybrn_nomad Hi, we're sorry to hear this. We've located your case &amp; requested that a team member follow up asa… https://t.co/PsTUJttZ9p",909169701544185856
2370,AirbnbHelp,2017-09-16 14:28:12-07:00,Saturday,50454,6005,14,909166764268900352,"@iamxenny Hi there, we're here for you. Can you please DM us your email address and more information so we can have… https://t.co/6xBGcq4qy6",909167058197389312
2371,AirbnbHelp,2017-09-16 14:26:01-07:00,Saturday,50454,6005,14,909166052780552192,"@heyimrachelcook Hi Rachel, we want to help. Please DM us your reservation code so we can follow up with you directly for assistance.",909166508231860227
2372,AirbnbHelp,2017-09-16 14:14:05-07:00,Saturday,50454,6005,14,909162834856210432,"@accio_samar Hi there, we're here to help. Please DM us your email address and theirs so we can investigate. We're standing by to assist.",909163502790696960
2373,AirbnbHelp,2017-09-16 13:40:46-07:00,Saturday,50454,6005,13,909093814245011456,"@linaM0806 Hi Lina, we have received your DM and a member of our team will follow up with you directly. Thank you.",909155119123587072
2374,AirbnbHelp,2017-09-16 13:34:55-07:00,Saturday,50454,6005,13,909150751607287808,"@BrendaMStickney Hello Brenda, we are sorry to hear about your experience. Can you please DM us your email and more… https://t.co/sgto6xhNIv",909153647304609792
2375,AirbnbHelp,2017-09-16 13:26:12-07:00,Saturday,50454,6005,13,909142325833588736,"@ktairyan Hi Kate, we've updated your case and asked that a Case Manager follow up with you directly. We appreciate your continued patience.",909151452773453824
2376,AirbnbHelp,2017-09-16 13:12:45-07:00,Saturday,50454,6005,13,909146931162689538,"@2JohnP Hi John, we want to help. We've asked your case manager Ronnie to follow up as soon as possible. Please rep… https://t.co/0dYTvFCTdK",909148070813847553
2377,AirbnbHelp,2017-09-16 13:05:37-07:00,Saturday,50454,6005,13,909145444873326593,@malokamazonas We're happy to help. You can always DM us your account email or call us at +1-415-800-5959 or +1-855… https://t.co/WhL0Ig5Xqg,909146275546898432
2378,AirbnbHelp,2017-09-16 13:02:21-07:00,Saturday,50454,6005,13,909144147159928832,"@malokamazonas Hi Francisco, we're here to help. Can you send a DM with more information about the problem? Thank y… https://t.co/PkQFGPFQfR",909145453953994753
2379,AirbnbHelp,2017-09-16 12:58:36-07:00,Saturday,50454,6005,12,909143709844770817,"@sunrisepeach Hi there, we're sorry to hear this. Can you DM us your email address &amp; phone number so we look into this further? Thank you.",909144507844894722
2380,AirbnbHelp,2017-09-16 12:48:43-07:00,Saturday,50454,6005,12,909141076245663744,"@MYNET55 Hi Saurabh, we'd like to look into this further for you. Could you DM us with your account email please?",909142021046194179
2381,AirbnbHelp,2017-09-16 12:27:40-07:00,Saturday,50454,6005,12,909135365403021315,"@cdyrbrt Hi Cody, thanks for reaching out. We're sorry to hear you're having troubles and are here to help. Please… https://t.co/jzpUOycLTp",909136724424642565
2382,AirbnbHelp,2017-09-16 12:23:07-07:00,Saturday,50454,6005,12,909135248625160192,"@p1nky2010 We're sorry to hear that, Heather. Can you please DM us your phone number so we can look into this further? Thank you.",909135579463417856
2383,AirbnbHelp,2017-09-16 12:20:19-07:00,Saturday,50454,6005,12,909134200376315904,"@DIANA_ROIG Hi Diana, we're sorry to hear that. Can you please DM us your email address so we can look into this issue further? Thank you.",909134873033629696
2384,AirbnbHelp,2017-09-16 12:19:49-07:00,Saturday,50454,6005,12,909133698078883840,"@_glnarayanan Hi Lakshmi, it looks like your case manager Rebecca is actively working to assist you. Please reply t… https://t.co/fZLvGczXZ0",909134748974485505
2385,AirbnbHelp,2017-09-16 12:18:30-07:00,Saturday,50454,6005,12,909133937108189184,@_thenefelibata Happy to help!,909134416680767488
2386,AirbnbHelp,2017-09-16 12:15:21-07:00,Saturday,50454,6005,12,909133306385575937,@chelsgonzalez_ We're always happy to help. Please DM us your account email and reservation code so we can follow u… https://t.co/7g8gwgWXMv,909133622359322629
2387,AirbnbHelp,2017-09-16 12:14:43-07:00,Saturday,50454,6005,12,909132445794099201,"@arthurvbuitenen We're happy to help, Arthur. Let us know if you need anything in the future and we will always be here for you.",909133464494067714
2388,AirbnbHelp,2017-09-16 12:12:53-07:00,Saturday,50454,6005,12,909132106156183552,@hellzy_bellzy Happy to help! Please don't hesitate to DM us if there's anything else you need. We're always here for you!,909133002164359168
2389,AirbnbHelp,2017-09-16 12:07:39-07:00,Saturday,50454,6005,12,909128038180315136,"@afashionnerd Hi Amy, we have responded to your DM. Please follow up with us there. Thank you.",909131687619121153
2390,AirbnbHelp,2017-09-16 12:01:50-07:00,Saturday,50454,6005,12,909129852359462912,"@nisha_p43 Hi there, we're sorry for the experience. We'd like to follow up with you. Could you DM us your account's email?",909130223492399107
2391,AirbnbHelp,2017-09-16 12:00:33-07:00,Saturday,50454,6005,12,909129140799930368,"@GregPean Hello, we are sorry to hear about your experience. Can you please DM us the email on your account so we c… https://t.co/xx3pxE3DTI",909129897423130624
2392,AirbnbHelp,2017-09-16 11:56:02-07:00,Saturday,50454,6005,11,909127717358067714,@_thenefelibata We've received your friend's DM and will follow up with her shortly. Thank you for your continued patience.,909128761832067074
2393,AirbnbHelp,2017-09-16 11:49:54-07:00,Saturday,50454,6005,11,909126796720959488,@_thenefelibata We want to help. Please DM us your account email and reservation code so we can investigate and assist you directly.,909127218999291905
2394,AirbnbHelp,2017-09-16 11:45:33-07:00,Saturday,50454,6005,11,909124425127251970,"@_thenefelibata Hey there, we're so sorry to hear this. Can you please have the account holder send us a DM with th… https://t.co/dRJ3Yg3SJk",909126122809565185
2395,AirbnbHelp,2017-09-16 11:42:30-07:00,Saturday,50454,6005,11,909124189226807296,"@afashionnerd Hello Amy, we are sorry to hear about your experience and will be happy to help you. Can you please D… https://t.co/l10I4dX54b",909125358405980162
2396,AirbnbHelp,2017-09-16 11:41:30-07:00,Saturday,50454,6005,11,909123973769699328,@cqYpvUARolR0D9F We want to help. It's best to use the Google Chrome browser on your laptop or mobile device for bo… https://t.co/8rzi7e34op,909125105044918278
2397,AirbnbHelp,2017-09-16 11:38:16-07:00,Saturday,50454,6005,11,909119835572920321,@ktairyan as an update becomes available. We're here to help with any other questions or concerns. 2/2,909124290318077952
2398,AirbnbHelp,2017-09-16 11:37:45-07:00,Saturday,50454,6005,11,909119835572920321,"@ktairyan We understand, Kate. Unusual situations tend to take longer to resolve but your case remains in the best… https://t.co/8TeUmGLnMC",909124163612356608
2399,AirbnbHelp,2017-09-16 11:37:16-07:00,Saturday,50454,6005,11,909121721789222912,"@SilentSamurai64 We apologize for the delay, Franco. We understand your frustration, but rest assured, we'll be in touch soon.",909124041491075073
2400,AirbnbHelp,2017-09-16 11:34:37-07:00,Saturday,50454,6005,11,909121254644359168,@onlyabhim We apologize for the delay in our response. We have just responded to your DM. Please take a look at you… https://t.co/OWnap0Q2BA,909123371417395200
2401,AirbnbHelp,2017-09-16 11:17:03-07:00,Saturday,50454,6005,11,909111081666252801,@Bhekani_N Airbnb does not condone discrimination and we'd like to follow up with you about your experience. Please… https://t.co/5kJxMnQ2kc,909118954290982912
2402,AirbnbHelp,2017-09-16 11:15:33-07:00,Saturday,50454,6005,11,909117873058070528,"@kentspeakman Hi there, if there is anything we can do to help please let us know. We're just a DM away.",909118572928126977
2403,AirbnbHelp,2017-09-16 11:11:20-07:00,Saturday,50454,6005,11,909115680879935488,"@e19creative Hi, only guests reviews about your reservations will affect super host status. You can find more infor… https://t.co/lZIIldMcEC",909117512570277894
2404,AirbnbHelp,2017-09-16 11:07:03-07:00,Saturday,50454,6005,11,909116077786804224,"@onlyabhim Hello, we are here to help. Please DM us the reservation code so that we can take a look. Thank you.",909116435745603586
2405,AirbnbHelp,2017-09-16 10:45:48-07:00,Saturday,50454,6005,10,909109860029124610,"@e19creative Hi, writing a review is optional and does not count against the other party if one is not done. We hope that helps.",909111088251359237
2406,AirbnbHelp,2017-09-16 10:42:54-07:00,Saturday,50454,6005,10,909109535184445440,"@___HAMILTON___ @HULKaba Hi Evan, we're truly sorry to hear that. Can you please DM us your reservation code so we… https://t.co/jHzYEOFjw6",909110358601797632
2407,AirbnbHelp,2017-09-16 10:37:54-07:00,Saturday,50454,6005,10,909105792539705344,@ktairyan resolve this issue. Please don't hesitate to send us a DM with any questions or concerns in the meantime. We're here to help. 2/2,909109101040463874
2408,AirbnbHelp,2017-09-16 10:37:48-07:00,Saturday,50454,6005,10,909105792539705344,"@ktairyan We truly sorry to hear that, Kate. We were able to locate your account and we have asked our team to cont… https://t.co/jZpd02yOJX",909109075488776192
2409,AirbnbHelp,2017-09-16 10:28:56-07:00,Saturday,50454,6005,10,909104138516123650,@e19creative Feel free to tell the guest that reviews are only possible when an accepted reservation reaches the ch… https://t.co/r3Iy87wdVo,909106841728307201
2410,AirbnbHelp,2017-09-16 10:13:30-07:00,Saturday,50454,6005,10,909102025857753089,@SilentSamurai64 We're sorry for any inconvenience. Our specialized team will be investigating further and will upd… https://t.co/OKG2I37gzH,909102960503910400
2411,AirbnbHelp,2017-09-16 10:13:03-07:00,Saturday,50454,6005,10,909101352588017665,"@pigeonfanciers1 Hello Dave, we are happy to help you. We responded to your DM and will be happy to assist you further.",909102846402088960
2412,AirbnbHelp,2017-09-16 10:10:24-07:00,Saturday,50454,6005,10,909101534948003840,@SilentSamurai64 Thanks Franco. Our team will be following up with you shortly.,909102179717443585
2413,AirbnbHelp,2017-09-16 10:10:07-07:00,Saturday,50454,6005,10,909100600318742528,@miguel61180 We're so sorry to hear that. We're going to follow up with our team and they'll be in touch as soon as… https://t.co/7G5UmlKX8N,909102107525107712
2414,AirbnbHelp,2017-09-16 10:03:20-07:00,Saturday,50454,6005,10,909096758462083072,@SilentSamurai64 We would also advise removing your post with the reservation code as it contains personally identi… https://t.co/sPznB9Kaxo,909100402196582400
2415,AirbnbHelp,2017-09-16 10:02:11-07:00,Saturday,50454,6005,10,909096344123527170,"@SilentSamurai64 Hello, we will be happy to help. We have arranged for a Case Manager to follow up with you and assist you further.",909100111304720385
2416,AirbnbHelp,2017-09-16 09:27:09-07:00,Saturday,50454,6005,9,909089107841880064,@e19creative Hi there. We appreciate your desire to award 5 stars but system limitations prevent us from editing th… https://t.co/9tV9HwbpQn,909091295100096512
2417,AirbnbHelp,2017-09-16 09:25:28-07:00,Saturday,50454,6005,9,909090490921783296,"@962nadia Hi Nadia, rest assured our site is up and running. Could you DM us with your account email and more information please?",909090870464598016
2418,AirbnbHelp,2017-09-16 09:25:24-07:00,Saturday,50454,6005,9,908993192166592514,"@Yannonholiday Hi there, we're very sorry for the delay. Please DM us your email address and more info on the issue… https://t.co/Nz6nWfalVY",909090855423762433
2419,AirbnbHelp,2017-09-16 09:23:51-07:00,Saturday,50454,6005,9,909090209366728705,"@pigeonfanciers1 Hi Dave, we would like to look into this further for you. Could you DM us your account email and more information please?",909090464585994245
2420,AirbnbHelp,2017-09-16 09:20:42-07:00,Saturday,50454,6005,9,909088941654999041,"@choocl6888 Hi there, we'd be happy to help. Can you DM us your email address so we can take a closer look and follow up? Thank you.",909089670474104833
2421,AirbnbHelp,2017-09-16 09:17:03-07:00,Saturday,50454,6005,9,909087800112250880,"@cjdoman Hi Courtney, you can share the itinerary with whomever you like, and they will not be sent a billing receipt. Hope this helps!",909088752030617601
2422,AirbnbHelp,2017-09-16 09:14:07-07:00,Saturday,50454,6005,9,909087414873989120,"@Theresa_Phelan Could you DM us the email address linked to your friend's account, please? Thanks.",909088013308891141
2423,AirbnbHelp,2017-09-16 09:12:36-07:00,Saturday,50454,6005,9,909085203490131969,"@alantwhite For more information, please see our Privacy Policy: https://t.co/Dp5Ur7iosW Thank you. 2/2",909087634219311104
2424,AirbnbHelp,2017-09-16 09:12:03-07:00,Saturday,50454,6005,9,909085203490131969,"@alantwhite Hi Alan, in order to protect the host's privacy, we're not able to discuss the existence of listings wi… https://t.co/0xna6akOK5",909087495186472966
2425,AirbnbHelp,2017-09-16 09:05:40-07:00,Saturday,50454,6005,9,909084796692856837,"@NickdotMulder Hi Nick, we've just responded to your DM and we have reported this issue to our Trust and Safety team. Thank you",909085887388057603
2426,AirbnbHelp,2017-09-16 09:03:58-07:00,Saturday,50454,6005,9,909084180012711936,"@JenD09498128 Hey Jen, we're sorry to hear about this experience. We'd like to follow up with you. Could you DM us your account's email?",909085459988598784
2427,AirbnbHelp,2017-09-16 08:45:44-07:00,Saturday,50454,6005,8,909080576803659777,"@MrRunaway_ Hi there, we'd like to take a closer look. Can you please DM us your reservation code? We'll follow up directly. Thanks!",909080872288219137
2428,AirbnbHelp,2017-09-16 08:42:30-07:00,Saturday,50454,6005,8,909079884827312129,"@isahrang Hi there, we're sorry to hear this. Could you please DM us some screenshots and listing URLs so we can ta… https://t.co/0PkaIUKl3P",909080059734052866
2429,AirbnbHelp,2017-09-16 08:39:35-07:00,Saturday,50454,6005,8,909078863543767041,"@santosclara Hi Clarice, we're sorry to hear about this experience. We'd like to follow up with you. Could you DM us your account's email?",909079323143020544
2430,AirbnbHelp,2017-09-16 08:30:53-07:00,Saturday,50454,6005,8,909076821194317824,"@BarryHarbaugh Hello Barry, we are sorry to hear about this situation. Please DM us your email or a reservation cod… https://t.co/dcJXUiqxTq",909077133196132352
2431,AirbnbHelp,2017-09-16 08:14:12-07:00,Saturday,50454,6005,8,909070929891938305,"@keeliesheridan Hi Keelie, we'd like to know more. Can you DM us some details so we can direct you to the right team? Thanks!",909072936446959618
